INDEX,URI_1,URI_2,org_name_0|null,org_name_0|sqrt,org_name_1|null,org_name_1|sqrt,org_member_name_0|null,org_member_name_0|sqrt,org_member_name_1|null,org_member_name_1|sqrt,org_member_uri_0|null,org_member_uri_0|sqrt,org_member_uri_1|null,org_member_uri_1|sqrt,org_participated_event_uri_0|null,org_participated_event_uri_0|sqrt,org_participated_event_uri_1|null,org_participated_event_uri_1|sqrt,TRUTH
69,https://w3id.org/scholarlydata/organisation/school-of-itee-the-university-of-queensland,https://w3id.org/scholarlydata/organisation/the-university-of-queensland,0.3333333333333333,0.5773502691896257,1.0,1.0,0.125,0.3535533905932738,1.0,1.0,0.125,0.3535533905932738,1.0,1.0,0.0,0.0,0.0,0.0,0
70,https://w3id.org/scholarlydata/organisation/university-of-maryland-baltimore-county,https://w3id.org/scholarlydata/organisation/university-of-maryland,0.1,0.31622776601683794,1.0,1.0,0.10344827586206896,0.32163376045133846,0.375,0.6123724356957945,0.09259259259259259,0.3042903097250923,0.3333333333333333,0.5773502691896257,0.0,0.0,0.0,0.0,1
71,https://w3id.org/scholarlydata/organisation/university-of-maryland-college-park,https://w3id.org/scholarlydata/organisation/university-of-maryland,0.1,0.31622776601683794,1.0,1.0,0.1206896551724138,0.3474041668898256,0.4117647058823529,0.6416889479197478,0.07272727272727272,0.26967994498529685,0.26666666666666666,0.5163977794943222,0.0,0.0,0.0,0.0,1
72,https://w3id.org/scholarlydata/organisation/university-of-wuerzburg,https://w3id.org/scholarlydata/organisation/universitaet-wuerzburg,0.6666666666666666,0.816496580927726,1.0,1.0,0.09090909090909091,0.30151134457776363,0.5,0.7071067811865476,0.09090909090909091,0.30151134457776363,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,1
73,https://w3id.org/scholarlydata/organisation/university-of-innsbruck,https://w3id.org/scholarlydata/organisation/deri-universitaet-innsbruck,0.07142857142857142,0.2672612419124244,1.0,1.0,0.15517241379310345,0.3939192985791677,0.5294117647058824,0.7276068751089989,0.15789473684210525,0.39735970711951313,0.6,0.7745966692414834,0.0,0.0,0.0,0.0,1
74,https://w3id.org/scholarlydata/organisation/fzi-research-center-for-information-technology,https://w3id.org/scholarlydata/organisation/fzi-forschungszentrum-informatik,0.125,0.3535533905932738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
75,https://w3id.org/scholarlydata/organisation/knoesis-center-wright-state-university,https://w3id.org/scholarlydata/organisation/wright-state-university,0.125,0.3535533905932738,1.0,1.0,0.11538461538461539,0.3396831102433787,0.75,0.8660254037844386,0.08333333333333333,0.28867513459481287,0.6666666666666666,0.816496580927726,0.08,0.282842712474619,1.0,1.0,0
76,https://w3id.org/scholarlydata/organisation/saarland-university,https://w3id.org/scholarlydata/organisation/university-of-saarland,0.3333333333333333,0.5773502691896257,1.0,1.0,0.043478260869565216,0.20851441405707477,0.3333333333333333,0.5773502691896257,0.043478260869565216,0.20851441405707477,0.3333333333333333,0.5773502691896257,0.0,0.0,0.0,0.0,1
77,https://w3id.org/scholarlydata/organisation/university-of-trento,https://w3id.org/scholarlydata/organisation/university-of-trento-italy,0.2,0.4472135954999579,1.0,1.0,0.14705882352941177,0.3834824944236852,0.38461538461538464,0.6201736729460423,0.14705882352941177,0.3834824944236852,0.38461538461538464,0.6201736729460423,0.0,0.0,0.0,0.0,1
78,https://w3id.org/scholarlydata/organisation/ibm-corporation,https://w3id.org/scholarlydata/organisation/ibm,1.0,1.0,1.0,1.0,0.057692307692307696,0.2401922307076307,0.25,0.5,0.058823529411764705,0.24253562503633297,0.25,0.5,0.0,0.0,0.0,0.0,1
